suicides/100k pop,HDI for year,suicides_no
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
27.32,,6
20.82,,2
19.18,,3
15.0,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
19.52,0.73,2
6.38,0.73,1
4.41,0.73,1
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
28.53,0.73,3
17.33,0.73,4
7.46,0.73,1
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
33.59,0.73,1
17.07,0.73,4
9.27,0.73,1
7.44,0.73,1
7.36,0.73,1
6.24,0.73,1
4.06,0.73,1
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
0.0,0.73,0
32.93,0.729,1
22.3,0.729,3
18.04,0.729,2
16.84,0.729,4
12.36,0.729,2
7.62,0.729,1
4.01,0.729,1
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
26.23,0.729,3
22.26,0.729,3
16.62,0.729,4
14.12,0.729,2
6.18,0.729,1
6.15,0.729,1
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
32.79,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
35.24,,3
23.65,,1
13.17,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
44.06,,4
21.54,,1
11.08,,1
8.73,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
44.35,,4
21.01,,2
10.9,,1
8.8,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
11.17,,1
9.98,,1
8.87,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
79.94,,1
42.7,,2
37.89,,4
33.89,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
36.09,,4
21.2,,1
8.51,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
25.94,0.674,3
18.17,0.674,2
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
79.37,,1
25.02,,3
23.1,,2
20.84,,1
12.33,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
157.48,,2
16.15,,2
11.48,,1
9.23,,1
8.59,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
22.79,,2
20.28,,1
7.84,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
19.88,,1
15.25,,2
11.33,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
37.94,0.697,4
14.86,0.697,2
11.3,0.697,1
8.01,0.697,1
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
0.0,0.697,0
78.8,,1
14.6,,2
11.24,,1
9.55,,1
7.88,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
44.81,,4
28.84,,3
28.74,,4
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
18.45,,1
14.18,,2
7.66,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
11.18,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
44.79,0.711,4
10.04,0.711,1
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
0.0,0.711,0
20.73,0.713,3
16.42,0.713,1
9.83,0.713,1
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
22.48,0.715,2
19.85,0.715,2
16.32,0.715,1
14.75,0.715,2
13.75,0.715,2
10.14,0.715,1
0.0,0.715,0
0.0,0.715,0
0.0,0.715,0
0.0,0.715,0
0.0,0.715,0
0.0,0.715,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
0.0,0.717,0
69.44,0.72,1
11.34,0.72,1
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
11.02,,1
10.22,,1
6.84,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
39.34,,1
25.01,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
47.26,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
34.01,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
119.09,,147
46.74,,382
34.85,,70
28.44,,308
22.27,,107
20.32,,197
13.03,,68
11.85,,130
5.4,,26
4.18,,21
0.65,,3
0.23,,1
129.48,,168
55.85,,119
51.32,,413
31.33,,340
21.07,,201
17.07,,82
16.27,,85
8.8,,97
6.43,,31
5.76,,29
0.69,,3
0.66,,3
119.14,0.71,162
52.85,0.71,417
43.16,0.71,97
27.84,0.71,304
24.39,0.71,228
20.29,0.71,98
15.91,0.71,83
8.73,0.71,97
6.4,0.71,31
3.39,0.71,17
1.12,0.71,5
0.94,0.71,4
113.84,,163
47.12,,366
35.82,,85
29.98,,329
18.85,,92
18.83,,173
13.68,,71
11.27,,126
4.3,,21
2.4,,12
0.91,,4
0.0,,0
108.72,,165
53.07,,410
38.32,,96
28.22,,309
19.02,,94
18.55,,169
13.37,,69
8.42,,94
4.67,,23
2.62,,13
0.93,,4
0.0,,0
98.29,,158
44.62,,344
32.37,,85
31.57,,342
17.82,,89
17.08,,155
12.5,,64
9.31,,103
4.45,,22
3.26,,16
0.0,,0
0.0,,0
103.2,,176
48.77,,376
27.66,,296
23.32,,64
17.43,,158
14.66,,74
10.86,,55
10.7,,117
4.02,,20
1.65,,8
0.24,,1
0.0,,0
108.27,0.741,195
49.41,0.741,382
36.01,0.741,103
27.98,0.741,295
18.95,0.741,172
16.87,0.741,86
10.57,0.741,114
9.02,0.741,45
5.99,0.741,30
2.51,0.741,12
0.74,0.741,3
0.0,0.741,0
103.55,,196
47.24,,366
41.11,,122
29.98,,312
18.11,,93
17.4,,158
10.58,,52
9.67,,103
4.96,,25
2.97,,14
0.5,,2
0.0,,0
91.59,,180
47.22,,368
29.45,,90
26.51,,272
18.55,,169
17.03,,88
12.41,,60
8.75,,92
4.35,,22
2.59,,12
0.0,,0
0.0,,0
85.47,,175
37.6,,296
29.33,,296
28.81,,91
18.3,,95
16.69,,153
10.14,,105
8.65,,41
4.54,,23
3.08,,14
0.0,,0
0.0,,0
96.2,,204
42.89,,341
32.99,,328
28.37,,92
16.32,,85
15.71,,145
9.99,,102
8.18,,38
5.72,,29
1.8,,8
0.26,,1
0.0,,0
93.52,0.757,204
42.51,0.757,341
26.59,0.757,88
25.65,0.757,252
14.79,0.757,77
13.77,0.757,128
6.36,0.757,29
6.35,0.757,64
3.56,0.757,18
1.38,0.757,6
0.0,0.757,0
0.0,0.757,0
98.05,0.761,211
37.29,0.761,316
28.45,0.761,95
28.09,0.761,276
15.34,0.761,77
14.63,0.761,142
7.69,0.761,77
6.37,0.761,28
4.34,0.761,21
2.64,0.761,11
0.29,0.761,1
0.27,0.761,1
90.12,0.762,199
40.21,0.762,342
27.82,0.762,272
25.12,0.762,85
17.11,0.762,85
13.18,0.762,128
7.69,0.762,33
7.25,0.762,72
3.55,0.762,17
2.2,0.762,9
0.28,0.762,1
0.0,0.762,0
82.96,0.771,185
39.77,0.771,338
28.22,0.771,275
17.97,0.771,62
14.81,0.771,73
12.95,0.771,126
8.3,0.771,82
6.91,0.771,29
5.06,0.771,24
0.5,0.771,2
0.28,0.771,1
0.0,0.771,0
84.04,0.771,190
40.29,0.771,343
24.62,0.771,86
22.55,0.771,219
14.97,0.771,73
10.57,0.771,103
7.82,0.771,32
6.41,0.771,63
4.48,0.771,21
1.03,0.771,4
0.0,0.771,0
0.0,0.771,0
82.62,,189
33.56,,286
22.63,,219
21.89,,77
14.56,,70
10.04,,98
6.75,,27
6.66,,65
4.55,,21
1.85,,7
0.56,,2
0.3,,1
68.18,,3
38.96,,3
35.71,,1
13.33,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
23.26,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
43.48,,2
17.24,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
28.54,,2
28.41,,1
20.23,,2
10.39,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
104.93,,1
27.36,,2
12.26,,1
9.57,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
29.2,,1
27.15,,3
18.31,,2
13.15,,1
12.19,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
25.69,,3
25.35,,2
12.23,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
28.56,0.736,1
16.25,0.736,2
14.33,0.736,1
12.36,0.736,1
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
0.0,0.736,0
204.92,,2
31.59,,4
26.87,,1
12.37,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
99.7,,1
23.03,,3
12.96,,1
11.95,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
14.92,,2
12.32,,1
11.83,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
22.01,,1
21.8,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
28.43,0.743,4
23.56,0.743,2
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
0.0,0.743,0
22.27,0.752,3
15.12,0.752,1
13.95,0.752,1
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
0.0,0.752,0
18.39,0.761,1
15.11,0.761,2
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
0.0,0.761,0
68.65,0.767,4
40.76,0.767,3
14.7,0.767,1
7.29,0.767,1
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
0.0,0.767,0
15.65,0.772,1
13.61,0.772,1
7.14,0.772,1
6.93,0.772,1
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
0.0,0.772,0
21.11,,3
16.79,,1
15.64,,1
14.49,,1
13.22,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
144.65,,23
77.55,,19
31.86,,39
19.98,,25
18.54,,52
16.75,,49
13.12,,35
10.07,,27
9.87,,25
9.47,,27
1.5,,3
0.0,,0
115.38,,30
81.4,,14
34.98,,44
17.73,,54
15.97,,46
15.56,,20
12.82,,35
11.92,,31
11.42,,34
6.49,,16
0.94,,2
0.0,,0
92.9,,17
57.76,,16
32.58,,42
21.92,,29
16.35,,48
13.52,,43
12.98,,36
10.61,,33
8.28,,21
6.66,,16
0.0,,0
0.0,,0
138.89,,30
84.91,,27
32.72,,43
19.74,,63
18.06,,52
16.89,,23
12.83,,31
11.91,,33
10.88,,25
10.82,,34
2.06,,4
0.48,,1
109.65,,25
98.51,,33
30.3,,41
23.4,,33
19.32,,65
17.2,,50
15.58,,35
13.54,,38
13.51,,32
12.13,,40
0.97,,2
0.0,,0
78.84,0.718,19
64.97,0.718,23
27.68,0.718,39
18.35,0.718,27
17.54,0.718,63
15.67,0.718,47
14.86,0.718,43
13.09,0.718,31
12.02,0.718,42
7.54,0.718,17
0.96,0.718,2
0.51,0.718,1
64.0,,16
57.22,,21
26.33,,38
16.58,,25
14.61,,44
14.23,,54
10.81,,25
9.57,,28
7.22,,16
6.77,,25
2.04,,4
0.0,,0
57.69,,15
52.36,,20
17.68,,26
17.61,,27
14.37,,43
13.22,,53
9.55,,28
9.21,,21
8.18,,32
4.09,,9
0.95,,2
0.51,,1
97.01,,26
50.63,,20
20.5,,31
13.32,,56
13.3,,21
12.14,,36
8.47,,19
6.81,,28
6.49,,19
5.97,,13
0.5,,1
0.0,,0
87.27,,24
56.79,,23
23.46,,37
15.73,,26
15.71,,69
12.02,,35
10.77,,24
9.08,,39
8.78,,19
5.83,,17
0.96,,2
0.45,,1
113.48,0.773,32
57.42,0.773,24
27.95,0.773,46
20.13,0.773,92
16.19,0.773,28
11.17,0.773,50
10.83,0.773,31
10.37,0.773,23
7.43,0.773,16
6.91,0.773,20
0.88,0.773,2
0.0,0.773,0
90.28,,26
49.3,,21
12.26,,21
11.99,,34
10.52,,50
10.51,,19
9.07,,20
5.88,,17
4.51,,21
2.81,,6
1.38,,3
0.43,,1
81.36,,24
34.32,,15
20.44,,36
15.6,,44
14.94,,74
10.02,,29
9.67,,18
7.0,,34
6.86,,15
4.73,,10
1.26,,3
0.45,,1
66.23,,20
44.44,,20
24.9,,45
18.32,,35
14.58,,41
13.38,,69
10.18,,22
8.24,,24
7.16,,15
6.7,,34
1.23,,3
0.0,,0
66.88,,21
23.08,,43
17.35,,8
14.01,,75
11.18,,31
8.09,,16
7.4,,39
7.0,,15
5.52,,16
3.86,,8
1.28,,3
0.8,,2
49.08,0.819,16
25.37,0.819,48
23.21,0.819,11
15.65,0.819,87
12.54,0.819,34
8.03,0.819,44
7.94,0.819,16
7.68,0.819,16
6.51,0.819,14
5.94,0.819,17
1.97,0.819,5
0.42,0.819,1
51.72,,18
23.9,,12
20.53,,40
16.18,,43
11.34,,65
9.71,,21
9.62,,20
7.77,,44
7.65,,16
7.4,,21
1.16,,3
0.82,,2
51.08,,19
35.45,,19
15.98,,33
14.94,,87
14.29,,38
9.54,,20
9.02,,52
8.17,,18
6.99,,20
6.93,,15
0.0,,0
0.0,,0
55.84,,22
28.07,,16
17.82,,39
14.4,,38
12.83,,76
11.17,,26
10.84,,24
7.16,,42
6.98,,20
6.07,,13
0.8,,2
0.76,,2
57.01,,24
22.99,,14
19.84,,46
14.54,,87
12.98,,32
12.92,,34
8.7,,52
6.25,,18
5.69,,13
4.54,,10
1.64,,4
0.38,,1
72.4,0.841,32
22.86,0.841,56
17.13,0.841,11
16.34,0.841,99
13.93,0.841,37
10.4,0.841,27
8.27,0.841,50
6.84,0.841,16
5.76,0.841,13
5.18,0.841,15
1.22,0.841,3
0.0,0.841,0
29.98,,14
28.11,,19
22.41,,58
19.17,,118
14.26,,39
9.36,,25
8.93,,55
8.2,,24
6.24,,15
1.29,,3
0.41,,1
0.39,,1
60.0,,27
24.89,,17
15.36,,41
14.19,,40
12.64,,77
10.63,,28
9.91,,24
7.56,,46
6.3,,18
4.28,,10
0.0,,0
0.0,,0
58.95,,28
18.11,,13
17.36,,49
15.11,,93
10.15,,27
9.77,,29
7.3,,45
4.88,,14
4.57,,11
3.64,,9
0.41,,1
0.0,,0
43.65,,22
23.72,,18
16.67,,50
15.88,,99
14.93,,41
10.53,,33
8.25,,21
6.38,,40
4.4,,11
3.03,,9
1.31,,3
0.83,,2
50.66,0.897,27
15.2,0.897,48
15.04,0.897,94
14.83,0.897,12
8.51,0.897,28
7.29,0.897,20
5.39,0.897,34
5.14,0.897,13
4.04,0.897,12
2.71,0.897,7
0.42,0.897,1
0.0,0.897,0
32.2,0.903,18
20.38,0.903,68
14.23,0.903,12
13.0,0.903,81
12.08,0.903,42
6.69,0.903,18
5.54,0.903,35
5.49,0.903,14
4.6,0.903,12
2.75,0.903,8
0.0,0.903,0
0.0,0.903,0
36.02,0.905,21
25.82,0.905,91
17.22,0.905,15
14.33,0.905,89
10.43,0.905,66
9.55,0.905,35
8.34,0.905,22
7.18,0.905,19
6.57,0.905,17
5.24,0.905,15
0.47,0.905,1
0.45,0.905,1
40.55,0.909,25
22.69,0.909,84
15.35,0.909,14
12.5,0.909,77
11.36,0.909,30
10.93,0.909,29
7.8,0.909,30
6.34,0.909,40
5.82,0.909,15
4.53,0.909,13
0.0,0.909,0
0.0,0.909,0
43.81,0.912,29
25.05,0.912,97
11.94,0.912,73
11.18,0.912,30
10.27,0.912,10
8.49,0.912,34
7.71,0.912,20
7.29,0.912,46
3.11,0.912,9
1.99,0.912,5
0.48,0.912,1
0.46,0.912,1
21.11,,15
18.07,,73
13.03,,79
12.55,,13
11.1,,30
7.37,,19
6.72,,28
6.18,,18
6.02,,15
5.71,,36
0.94,,2
0.49,,1
55.61,,45
43.85,,299
40.64,,153
25.42,,101
13.19,,54
10.99,,53
10.7,,15
6.95,,49
4.16,,16
1.78,,7
0.48,,2
0.46,,2
49.43,,38
43.56,,304
35.01,,133
23.85,,93
12.37,,52
11.1,,15
7.32,,36
5.28,,38
4.23,,16
2.73,,11
0.46,,2
0.0,,0
48.5,,32
37.63,,263
36.2,,133
21.94,,85
14.64,,66
7.36,,9
6.96,,50
5.79,,28
2.76,,12
2.12,,8
0.9,,4
0.24,,1
54.46,0.75,37
39.2,0.75,144
38.05,0.75,271
24.38,0.75,94
12.6,0.75,58
8.04,0.75,39
6.45,0.75,47
6.35,0.75,8
4.79,0.75,18
2.03,0.75,9
1.2,0.75,5
1.15,0.75,5
41.13,,29
37.1,,136
33.43,,242
23.13,,89
13.28,,62
7.61,,10
6.77,,50
6.18,,30
2.4,,9
1.87,,8
1.11,,5
0.49,,2
43.07,,32
35.24,,259
31.75,,116
18.12,,70
9.76,,46
9.37,,13
6.61,,32
5.88,,44
2.2,,10
1.86,,7
0.24,,1
0.0,,0
39.54,,295
36.18,,28
30.19,,110
21.01,,82
14.38,,68
6.21,,30
6.19,,9
5.02,,38
1.32,,6
1.32,,5
0.48,,2
0.0,,0
42.5,,34
39.25,,143
37.4,,283
16.94,,67
12.29,,58
6.21,,30
5.94,,9
5.74,,44
2.59,,10
1.98,,9
1.24,,5
0.0,,0
42.6,0.763,35
36.41,0.763,133
35.72,0.763,274
20.59,0.763,83
14.07,0.763,66
9.57,0.763,15
8.25,0.763,64
8.05,0.763,39
2.0,0.763,9
1.78,0.763,7
0.77,0.763,3
0.27,0.763,1
42.98,,35
35.83,,275
30.98,,113
22.85,,93
13.04,,61
8.85,,14
7.05,,55
5.17,,25
2.78,,11
1.56,,7
0.79,,3
0.0,,0
61.04,,51
37.52,,289
34.03,,126
23.18,,97
11.26,,52
9.19,,15
5.53,,27
4.99,,39
2.46,,10
2.03,,9
0.54,,2
0.0,,0
44.7,,344
35.89,,136
35.35,,30
19.27,,83
11.43,,52
6.85,,34
6.15,,48
5.37,,9
2.4,,10
0.91,,4
0.84,,3
0.0,,0
36.78,,283
30.65,,119
29.94,,26
18.29,,81
12.07,,54
6.93,,35
6.67,,52
5.79,,10
1.86,,8
1.63,,7
0.29,,1
0.0,,0
45.25,0.793,40
34.97,0.793,269
32.55,0.793,130
19.41,0.793,88
12.95,0.793,57
6.22,0.793,11
5.91,0.793,46
4.08,0.793,21
2.05,0.793,9
1.66,0.793,7
0.32,0.793,1
0.0,0.793,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
29.87,,132
29.22,,27
28.59,,220
18.4,,87
10.05,,42
6.38,,12
4.66,,36
4.32,,24
1.25,,5
1.1,,5
0.36,,1
0.0,,0
37.54,,35
35.22,,161
31.26,,242
13.73,,65
9.8,,40
3.86,,22
2.71,,21
2.62,,5
1.32,,6
1.02,,4
0.0,,0
0.0,,0
35.05,0.827,33
30.67,0.827,239
30.66,0.827,145
16.09,0.827,76
10.63,0.827,42
5.71,0.827,11
5.02,0.827,39
4.44,0.827,26
1.85,0.827,7
1.77,0.827,8
1.42,0.827,4
0.37,0.827,1
34.28,0.836,33
28.37,0.836,144
26.18,0.836,205
16.28,0.836,74
11.2,0.836,41
5.02,0.836,31
3.89,0.836,30
1.52,0.836,3
1.16,0.836,5
0.86,0.836,3
0.72,0.836,2
0.0,0.836,0
39.98,0.84,39
32.55,0.84,170
26.08,0.84,206
17.45,0.84,78
10.99,0.84,39
4.28,0.84,27
4.13,0.84,32
3.5,0.84,7
2.95,0.84,10
1.64,0.84,7
0.36,0.84,1
0.0,0.84,0
41.34,0.844,41
30.47,0.844,163
22.18,0.844,177
13.65,0.844,60
8.75,0.844,30
5.29,0.844,34
3.44,0.844,7
3.1,0.844,13
3.07,0.844,24
1.53,0.844,5
0.0,0.844,0
0.0,0.844,0
104.65,0.782,27
76.23,0.782,126
60.46,0.782,174
36.46,0.782,54
33.71,0.782,51
27.3,0.782,16
21.79,0.782,47
15.31,0.782,43
10.72,0.782,16
4.16,0.782,6
2.28,0.782,3
0.8,0.782,1
114.94,,30
92.83,,154
61.27,,178
44.77,,68
26.76,,16
23.57,,51
21.58,,33
19.37,,54
6.69,,10
6.21,,9
1.6,,2
1.52,,2
115.67,,31
81.08,,138
66.09,,192
47.29,,69
26.4,,40
25.64,,16
18.95,,54
16.12,,35
6.15,,9
3.47,,5
2.4,,3
0.84,,1
104.32,,29
78.7,,136
68.7,,200
39.31,,59
33.82,,49
29.1,,19
19.31,,42
14.65,,42
12.43,,18
9.09,,13
3.3,,4
0.87,,1
107.64,,31
76.62,,135
62.73,,184
44.2,,64
24.75,,54
23.46,,35
18.95,,13
16.94,,49
7.63,,11
7.04,,10
3.4,,4
0.0,,0
120.97,0.824,36
73.53,0.824,130
60.46,0.824,180
36.65,0.824,53
29.6,0.824,64
26.52,0.824,19
22.33,0.824,33
16.28,0.824,48
9.22,0.824,13
7.69,0.824,11
0.87,0.824,1
0.0,0.824,0
144.71,,45
76.77,,134
56.76,,177
43.33,,65
30.43,,23
24.5,,36
20.29,,43
13.43,,40
7.21,,10
4.19,,6
1.78,,2
0.0,,0
106.71,,35
76.29,,136
60.74,,191
30.63,,46
23.97,,19
17.28,,25
15.95,,34
13.98,,42
5.6,,8
2.19,,3
0.96,,1
0.0,,0
115.14,,40
73.83,,134
58.33,,184
30.43,,46
27.94,,23
24.5,,35
21.96,,47
11.91,,36
6.66,,9
4.91,,7
0.95,,1
0.0,,0
64.36,,119
51.64,,19
51.38,,162
26.85,,23
24.94,,38
23.2,,50
21.55,,30
15.19,,46
9.08,,12
6.28,,9
2.06,,2
1.95,,2
110.13,0.857,43
56.96,0.857,108
48.3,0.857,152
38.22,0.857,59
21.33,0.857,29
20.28,0.857,18
20.18,0.857,44
12.24,0.857,37
4.84,0.857,7
3.88,0.857,5
1.05,0.857,1
0.0,0.857,0
114.86,,48
72.83,,142
50.68,,159
28.66,,45
22.71,,21
20.39,,45
15.73,,21
10.96,,33
5.57,,7
5.48,,8
0.0,,0
0.0,,0
101.72,,45
56.01,,112
38.3,,121
26.31,,42
21.91,,21
13.87,,31
11.46,,15
10.65,,32
5.75,,7
5.47,,8
0.0,,0
0.0,,0
88.08,,41
46.54,,96
38.86,,124
21.37,,28
21.32,,35
17.14,,17
14.11,,32
8.35,,25
4.79,,7
2.53,,3
0.0,,0
0.0,,0
78.15,,38
55.25,,117
42.3,,134
26.5,,43
20.65,,21
16.51,,38
14.34,,18
11.04,,33
2.6,,3
1.37,,2
0.0,,0
0.0,,0
96.29,0.876,49
49.14,0.876,107
38.39,0.876,121
20.64,0.876,25
19.88,0.876,32
14.94,0.876,35
11.49,0.876,12
8.39,0.876,25
3.44,0.876,5
2.1,0.876,2
0.89,0.876,1
0.0,0.876,0
105.15,0.877,56
59.21,0.877,132
35.66,0.877,112
18.76,0.877,20
17.94,0.877,21
16.48,0.877,26
12.57,0.877,30
10.08,0.877,30
4.9,0.877,7
0.91,0.877,1
0.0,0.877,0
0.0,0.877,0
107.95,0.878,60
51.77,0.878,118
42.77,0.878,134
18.03,0.878,28
17.66,0.878,20
15.68,0.878,38
11.06,0.878,12
6.4,0.878,19
6.37,0.878,9
1.11,0.878,1
0.94,0.878,1
0.0,0.878,0
98.96,0.878,57
52.19,0.878,121
38.84,0.878,122
23.5,0.878,36
21.11,0.878,23
18.17,0.878,20
15.46,0.878,38
6.08,0.878,18
5.73,0.878,8
1.95,0.878,2
1.03,0.878,1
0.0,0.878,0
85.21,0.88,51
46.55,0.88,110
36.22,0.88,114
22.1,0.88,33
15.15,0.88,16
13.39,0.88,15
8.43,0.88,21
7.1,0.88,21
3.01,0.88,3
2.2,0.88,3
1.01,0.88,1
0.0,0.88,0
99.45,,62
50.02,,120
33.62,,106
20.04,,29
16.67,,19
15.86,,40
13.55,,14
